1101AF1,Crusher,Apron feeder
1501FN6A,Clinker loading ,Bag filter fan for 1501BC06 Head
1501RA6A,Clinker loading ,RAL for 1501FN06A
1501BC7,Clinker loading ,Clinker tank extraction belt conveyor  at CLH-TT-03
1501BC8,Clinker loading ,Clinker tank extraction belt conveyor  from BE to 1501BC09
1501BC9,Clinker loading ,Clinker tank extraction reversible belt conveyor at feed hopper building
1501FN7,Clinker loading ,Bag filter fan for clinker tank-1 extraction belt 1501BC01
1501RA7,Clinker loading ,RAL for 1501FN07
1501FN8,Clinker loading ,Bag filter fan for clinker tank-1 extraction belt 1501BC02
1501RA8,Clinker loading ,RAL for 1501FN08
1501FN9,Clinker loading ,Bag filter fan for clinker tank-1 extraction belt 1501BC03
1501RA9,Clinker loading ,RAL for 1501FN09
1501FN10,Clinker loading ,Bag filter fan for clinker tank-2 extraction belt 1501BC04
1501RA10,Clinker loading ,RAL for 1501FN10
1501FN11,Clinker loading ,Bag filter fan for clinker tank-2 extraction belt 1501BC05
1501RA11,Clinker loading ,RAL for 1501FN11
1501FN12,Clinker loading ,Bag filter fan for clinker tank-2 extraction belt 1501BC06
1501RA12,Clinker loading ,RAL for 1501FN12
1501FN13,Clinker loading ,Bag filter fan for clinker extraction belt 1501BC07 (at CLH TT-3)
1501RA13,Clinker loading ,RAL for 1501FN13
1501FN14,Clinker loading ,Bag filter fan for clinker at CM hopper top
1501RA14,Clinker loading ,RAL for 1501FN14
1501MS1,Clinker loading ,Magnetic saperator for 1501BC10
1501MS1-BC1,Clinker loading ,Magnetic saperator belt for 1501MS01
1501MD1,Clinker loading ,Clinker feed Bucket elevator
1501AD1,Clinker loading ,Aux. drive for 1501MD01
1501BC10,Clinker loading ,Clinker tank cross belt to clinker loading station
1501FN16,Clinker loading ,Bag filter fan for clinker loading hopper 1550HP05
1501RA15,Clinker loading ,RAL for 1501FN15
1501FN17,Clinker loading ,Bag filter fan for clinker loading hopper 1550HP06
1501RA16,Clinker loading ,RAL for 1501FN16
1501RA17,Clinker loading ,RAL for 1501FN17
1501FN15,Clinker loading ,Bag filter fan at CLH-TT-4
1501MS2-BC1,Clinker loading ,Magnetic Saperator Belt
1501MS2,Clinker loading ,Magnetic Saperator 
1501BC11,Clinker loading ,Clinker Belt conveyor from TT to truck loading station
1501BC12,Clinker loading ,Conveyor at truck loading station
1550RA1,Clinker loading ,RAL for 1550FN01
1550RA2,Clinker loading ,RAL for 1550FN02
1550RA3,Clinker loading ,RAL for 1550FN03
1550RA4,Clinker loading ,RAL for 1550FN04
1501FN16,Clinker loading ,Bag filter fan for clinker loading hopper 1550HP05
1550RA5,Clinker loading ,RAL for 1550FN05
1550RA6,Clinker loading ,RAL for 1550FN06
1501FN17,Clinker loading ,Bag filter fan for clinker loading hopper 1550HP06
1501RA15,Clinker loading ,RAL for 1501FN15
1501RA16,Clinker loading ,RAL for 1501FN16
1501RA17,Clinker loading ,RAL for 1501FN17
1550SP1,Clinker loading ,Clinker loading spout for 1550HP01
1550SP1A,Clinker loading ,Clinker loading spout for 1550HP01
1501BC11,Clinker loading ,Clinker Belt conveyor from TT to truck loading station
1550SP1B,Clinker loading ,Clinker loading spout for 1550HP01
1550SP2,Clinker loading ,Clinker loading spout for 1550HP02
1550SP2A,Clinker loading ,Clinker loading spout for 1550HP02
1550SP2B,Clinker loading ,Clinker loading spout for 1550HP02
1550SP3,Clinker loading ,Clinker loading spout for 1550HP03
1550FN1,Clinker loading ,Bag filter fan for Clinker loading hopper spout 1550HP1
1550FN2,Clinker loading ,Bag filter fan for Clinker loading hopper spout 1550HP2
1550SP3A,Clinker loading ,Clinker loading spout for 1550HP03
1550FN3,Clinker loading ,Bag filter fan for Clinker loading hopper spout 1550HP3
1550FN4,Clinker loading ,Bag filter fan for Clinker loading hopper spout 1550HP4
1550FN5,Clinker loading ,Bag filter fan for Clinker loading hopper spout 1550HP5
1550FN6,Clinker loading ,Bag filter fan for Clinker loading hopper spout 1550HP6
1501FN15,Clinker loading ,Bag filter fan at CLH-TT-4
1550SP3B,Clinker loading ,Clinker loading spout for 1550HP03
1501BC12,Clinker loading ,Conveyor at truck loading station
1550SP4,Clinker loading ,Clinker loading spout for 1550HP04
1550MG1,Clinker loading ,Motorized gate / Actuator for 1550SP01
1550MG1A,Clinker loading ,Motorized gate / Actuator for 1550SP01A
1550MG1B,Clinker loading ,Motorized gate / Actuator for 1550SP01B
1550MG2,Clinker loading ,Motorized gate / Actuator for 1550SP02
1550MG2A,Clinker loading ,Motorized gate / Actuator for 1550SP02A
1550SP4A,Clinker loading ,Clinker loading spout for 1550HP04
1550SP4B,Clinker loading ,Clinker loading spout for 1550HP04
1550MG2B,Clinker loading ,Motorized gate / Actuator for 1550SP02B
1550MG3,Clinker loading ,Motorized gate / Actuator for 1550SP03
1550MG3A,Clinker loading ,Motorized gate / Actuator for 1550SP03A
1550SP5,Clinker loading ,Clinker loading spout for 1550HP05
1550SP5A,Clinker loading ,Clinker loading spout for 1550HP05
1550MG3B,Clinker loading ,Motorized gate / Actuator for 1550SP03B
1550MG4,Clinker loading ,Motorized gate / Actuator for 1550SP04
1550MG4A,Clinker loading ,Motorized gate / Actuator for 1550SP04A
1550SP5B,Clinker loading ,Clinker loading spout for 1550HP05
1550SP6,Clinker loading ,Clinker loading spout for 1550HP06
1550MG4B,Clinker loading ,Motorized gate / Actuator for 1550SP04B
1550MG5,Clinker loading ,Motorized gate / Actuator for 1550SP05
1550MG5A,Clinker loading ,Motorized gate / Actuator for 1550SP05A
1550SP6A,Clinker loading ,Clinker loading spout for 1550HP06
1550SP6B,Clinker loading ,Clinker loading spout for 1550HP06
1550MG5B,Clinker loading ,Motorized gate / Actuator for 1550SP05B
1550MG6,Clinker loading ,Motorized gate / Actuator for 1550SP06
1550MG6A,Clinker loading ,Motorized gate / Actuator for 1550SP06A
1550MG6B,Clinker loading ,Motorized gate / Actuator for 1550SP06B
1503WTP17,Utility,Pump from 5000KL water tank to 2000KL
1503WTP18,Utility,Pump from 5000KL water tank to 2000KL
1503WTP19,Utility,Pump from 5000KL water tank to Power Plant 
1503WTP20,Utility,Pump from 5000KL water tank to Power Plant 
1502RA1,Cement Mill,RAL for 1502FN01
1502RA2,Cement Mill,RAL for 1502FN02
1502FN1,Cement Mill,Bag filter fan for Clinker hopper extraction at 1502BC01
1502WF1,Cement Mill,Weigh feeder for clinker hopper
1502WF2,Cement Mill,Weigh feeder for clinker hopper
1502WF3,Cement Mill,Weigh feeder for Slag hopper
1502WF4,Cement Mill,Weigh feeder for Gypsum hopper
1502WF5,Cement Mill,Weigh feeder for Pond ash hopper
1510VB3,Cement Mill,Gitty hopper Vibrator
1510VB2,Cement Mill,Gypsum hopper Vibrator
1508VB2,Cement Mill,Pond ash hopper vibrator
1504RA1,Cement Mill,RAL for 1504FN01
1504RA1A,Cement Mill,RAL for 1504FN02
1504RA3,Cement Mill,RAL for 1504FN03
1504RF1,Cement Mill,RAL for bag house fan
1504RF2,Cement Mill,RAL for bag house fan
1504RF3,Cement Mill,RAL for bag house fan
1504RF4,Cement Mill,RAL for bag house fan
1504RF5,Cement Mill,RAL for bag house fan
1504RF6,Cement Mill,RAL for bag house fan
1504RF7,Cement Mill,RAL for bag house fan
1504RF8,Cement Mill,RAL for bag house fan
1504RF9,Cement Mill,RAL for bag house fan
1504RF10,Cement Mill,RAL for bag house fan
1504BL3,Cement Mill,Air slide blower for 1504AS03
1504BL1A,Cement Mill,Air slide blower for 1504AS01 & 1504AS02 (Stand By)
1504BL1,Cement Mill,Air slide blower for 1504AS01
1504BL4,Cement Mill,Air slide blower for 1504AS04
1506MG1,Cement Mill,Motorized gate-1 silo inside 
1506MG2,Cement Mill,Motorized gate-2 silo inside 
1506MG3,Cement Mill,Motorized gate-3 silo inside 
1506MG4,Cement Mill,Motorized gate-4 silo inside 
1506MG5,Cement Mill,Motorized gate-5 silo inside 
1506MG6,Cement Mill,Motorized gate-6 silo inside 
1506MG7,Cement Mill,Motorized gate-7 silo inside 
1506MG8,Cement Mill,Motorized gate-8 silo inside 
1506BL1A,Cement Mill,Root blower for Flyash silo aeration 
1506BL1,Cement Mill,Root blower for Flyash silo aeration 
1506BL4,Cement Mill,Root Blower for bin aeration 
1506BL4A,Cement Mill,Root Blower for bin aeration 
1503LQ5_CLR,Cement Mill,Separator Gearbox  Air Cooler
1503LQ5,Cement Mill,Separator Gearbox Lubrication Pump
1503LQ5_HE,Cement Mill,Separator GB Heating Element
1502RA4,Cement Mill,RAL for 1502FN04
1502FN4,Cement Mill,Bag filter fan for reject hopper1502HP06 at CM building top
1502RF1,Cement Mill,Rotary feeder at mill intet
1502RA5,Cement Mill,RAL for 1502FN05
1502FN5,Cement Mill,Bag filter fan for 1502MD01 at CM building bottom
1504BL3A,Cement Mill,Air slide blower for 1504AS04 (Stand By)
1504BL2,Cement Mill,Air slide blower for 1504AS02
1504BL12,Cement Mill,Air slide blower for 1504AS07 
1504BL13,Cement Mill,Air slide blower for 1504AS07 
1504BL13A,Cement Mill,Air slide blower for 1504AS07 (Stand By)
1503LQ4-M2,Cement Mill,Feed Pump - Roller 5
1503LQ4-M6,Cement Mill,Return Pump - Roller 6
1503LQ4-M5,Cement Mill,Return Pump - Roller 5
1503LQ4-M3,Cement Mill,Feed Pump - Roller 6
1503LQ4-M1,Cement Mill,Conditioning Pump
1503LQ3-M1,Cement Mill,Conditioning Pump
1503LQ3-M5,Cement Mill,Return Pump - Roller 3
1503LQ3-M6,Cement Mill,Return Pump - Roller 4
1503LQ3-M2,Cement Mill,Feed Pump - Roller 3
1503LQ2-M1,Cement Mill,Conditioning Pump
1503LQ2-M2,Cement Mill,Feed Pump - Roller 1
1503LQ2-M3,Cement Mill,Feed Pump - Roller 2
1504BL8,Cement Mill,Air slide blower for 1504AS05
1504BL7,Cement Mill,Air slide blower for 1504AS05
1504BL5,Cement Mill,Air slide blower for 1504AS05
1504BL5A,Cement Mill,Air slide blower for 1504AS05 (Stand By)
1504BL6,Cement Mill,Air slide blower for 1504AS05
1504BL15A,Cement Mill,Air slide blower for 1504AS08-13 (Stand By)
1504BL15,Cement Mill,Air slide blower for 1504AS08-13
1504BL14,Cement Mill,Air slide blower for 1504AS08-13
1503WP5,Cement Mill,Return Pump-1 Grinding
1503WP6,Cement Mill,Return Pump-2 Grinding
1504BL16A,Cement Mill,Air slide blower for 1504AS06 (Stand By)
1506BL5,Cement Mill,Air slide blower for 1506AS10
1506BL5A,Cement Mill,Air slide blower for 1506AS10 (Stand By)
1503WP1,Cement Mill,Water spray pump - 1
1503WP1A,Cement Mill,Water spray pump - 1
1504BL16,Cement Mill,Air slide blower for 1504AS06
1504BL19A,Cement Mill,Air slide blower for 1504AS06A
1504BL17,Cement Mill,Air slide blower for 1504AS14-19
1504BL18,Cement Mill,Air slide blower for 1504AS14-19
1503HY1-M1,Cement Mill,Hydraulic system Cond. Pump
1503HY1-M2,Cement Mill,Hydraulic system Pressure Pump-1
1503HY1-M3,Cement Mill,Hydraulic system Pressure Pump-2
1504BL18A,Cement Mill,Air slide blower for 1504AS14-19 (stand By)
1502BC1,Cement Mill,Belt Conveyor below cement mill feed hoppers
1502BC2,Cement Mill,Belt conveyor for fresh feed to mill feed elevator 
1502BC4,Cement Mill,Reject belt belowreject bin to recirculation
1502CG1,Cement Mill,Claim Shell Gate
1502BC3,Cement Mill,Elevator reject belt for mill feed /reject bin feed
1502FN3,Cement Mill,Bag filter fan for 1502BC02 at CMH-TT-01
1502RA3,Cement Mill,RAL for 1502FN03
1503LQ1-M1,Cement Mill,Mill GB Low Pressure Pump
1503LQ1-M2,Cement Mill,Mill GB Low Pressure Pump
1503LQ1-M3,Cement Mill,Mill GB High Pressure Pump-1
1503LQ1-M4,Cement Mill,Mill GB High Pressure Pump-2
1503LQ1-M5,Cement Mill,Mill GB High Pressure Pump-3
1503LQ1-M6,Cement Mill,Mill GB High Pressure Pump-4
1502MS1-BC1,Cement Mill,Magnetic saperator belt for 1501MS01
1503LD3,Cement Mill,In Recirculation Duct
1504HT1,Cement Mill,Heater for 1503BH1
1504HT2,Cement Mill,Heater for 1503BH1
1504HT3,Cement Mill,Heater for 1503BH1
1504HT4,Cement Mill,Heater for 1503BH1
1504HT5,Cement Mill,Heater for 1503BH1
1504HT6,Cement Mill,Heater for 1503BH1
1504HT7,Cement Mill,Heater for 1503BH1
1504HT8,Cement Mill,Heater for 1503BH1
1504HT9,Cement Mill,Heater for 1503BH1
1504HT10,Cement Mill,Heater for 1503BH1
1503LD4,Cement Mill,From Mill Fan To Stack
1503LD2,Cement Mill,In Fresh Air Duct
1506CP1,Cement Mill,Compressor for flyash silo
1506CP2,Cement Mill,Compressor for flyash silo
1506RA1,Cement Mill,RAL for 1506FN01
1506RA2,Cement Mill,RAL for 1506MD01
1504BL19,Cement Mill,Air slide blower for 1504AS06A (Stand By)
1504BL20,Cement Mill,Air slide blower for 1504AS06A
1504BL21,Cement Mill,Air slide blower for 1504AS06A
1504FN1A,Cement Mill,Bag filter fan for 1504MD01
1504FN3,Cement Mill,Bag filter fan for Silo-1 top
1504FN1,Cement Mill,Bag filter fan for 1504AS05 below CMBH
1506BL6,Cement Mill,Air slide blower for 1506AS11
1506BL6A,Cement Mill,Air slide blower for 1506AS11 (Stand By)
1503LQ2-M6,Cement Mill,Return Pump - Roller 2
1503LQ3-M3,Cement Mill,Feed Pump - Roller 4
1503LQ2-M5,Cement Mill,Return Pump - Roller 1
1503LD3,Cement Mill,In Recirculation Duct
1504RA4,Cement Mill,RAL for 1504FN04
1504RA5,Cement Mill,RAL for 1504FN05
1504RA6,Cement Mill,RAL for 1504FN06
1502AD1,Cement Mill,Aux. drive for 1502MD01 
1502MD1,Cement Mill,Cement mill fresh feed elevator
1502FN2,Cement Mill,Bag filter fan for Gypsum & Gitty weigh feeder at 1502BC01
1502BC5,Cement Mill,Cement mill reject recirculation conveyor-2
1503SR1,Cement Mill,Cement Mill Classifier
1506RF1,Cement Mill,Rotary Feeder
1506RF2,Cement Mill,Rotary Feeder
1503LQ1HE1,Cement Mill,Mill GB Heating Element
1503LQ2HE1,Cement Mill,Heating Element - Cold Side
1503LQ2HE2,Cement Mill,Heating Element- Hot Side
1503LQ3HE1,Cement Mill,Heating Element - Cold Side
1503LQ3HE2,Cement Mill,Heating Element - Hot Side
1503LQ4HE1,Cement Mill,Heating Element - Cold Side
1503LQ4HE2,Cement Mill,Heating Element- Hot Side
1503LD1,Cement Mill,Bag house vent fan inlet damper
1506FN1,Cement Mill,Bag filter fan for silo bin & discharge venting 
1506FN2,Cement Mill,Bag filter fan for 1506MD01
1506MD1,Cement Mill,Fly ash silo extraction belt bucket elevator 
1506AD1,Cement Mill,Aux. drive for 1506MD01
1506SFF1,Cement Mill,Solid flow feeder 
1504BL23,Cement Mill,Air slide blower for 1504AS20-25
1504BL22A,Cement Mill,Air slide blower for 1504AS20-25 (Stand By)
1504BL22,Cement Mill,Air slide blower for 1504AS20-25
1504BL24A,Cement Mill,Air slide blower for 1504AS06B
1406BL1,Cement Mill,Blower for local furnace 
1406BL2,Cement Mill,Blower for local furnace 
1406BL3,Cement Mill,Blower for local furnace 
1504FN5,Cement Mill,Bag filter fan for silo-3 top 
1504FN4,Cement Mill,Bag filter fan for OPC silo top venting 
1504AD1,Cement Mill,Aux. Drive for bucket elevator 
1504MD1,Cement Mill,Cement silo feed Bucket elevator 
1407SD1,Cement Mill,Shut off damper for local furnace
1504BL24,Cement Mill,Air slide blower for 1504AS06B
1504BL25,Cement Mill,Air slide blower for 1504AS06B (Stand By)
1504BL26,Cement Mill,Air slide blower for 1504AS06B
1504BL27,Cement Mill,Air slide blower for 1504AS26-31
1504BL27A,Cement Mill,Air slide blower for 1504AS26-31
1504BL28,Cement Mill,Air slide blower for 1504AS26-31 (Stand By)
1601MG1,Packing Plant,Silo Inside MG-1 
1601MG2,Packing Plant,Silo Inside MG-2
1601MG3,Packing Plant,Silo Inside MG-3
1601MG4,Packing Plant,Silo Inside MG-4
1601MG5,Packing Plant,Silo Inside MG-5
1601MG6,Packing Plant,Silo Inside MG-6
1601MG7,Packing Plant,Silo Inside MG-7
1601MG8,Packing Plant,Silo Inside MG-8
1601CFN1,Packing Plant,Cone vent fan for cement silo PCC
1601FN1,Packing Plant,Bag filter fan for silo-1 bin venting 
1601RA1,Packing Plant,RAL for 1601FN01
1601BL1,Packing Plant,Root Blower for silo-1 inside aeration 
1601BL1A,Packing Plant,Root Blower for silo-1 inside aeration 
1601BL2,Packing Plant,Root Blower for silo-1 inside aeration 
1601BL3,Packing Plant,Root Blower for silo-1 bin aeration 
1601BL3A,Packing Plant,Root Blower for silo-1 bin aeration (Stand By)
1601BL4,Packing Plant,Air slide blower for silo inside 1601 AS-1-8
1601BL4A,Packing Plant,Air slide blower for silo inside 1601 AS-1-8
1601BL5,Packing Plant,Air slide blower for silo inside 1601 AS-1-8
1602MG1,Packing Plant,Silo Inside MG-1 
1602MG2,Packing Plant,Silo Inside MG-2
1602MG3,Packing Plant,Silo Inside MG-3
1602MG4,Packing Plant,Silo Inside MG-4
1602MG5,Packing Plant,Silo Inside MG-5
1602MG6,Packing Plant,Silo Inside MG-6
1602MG7,Packing Plant,Silo Inside MG-7
1602MG8,Packing Plant,Silo Inside MG-8
1602CFN1,Packing Plant,Cone vent fan for cement silo PSC
1602FN1,Packing Plant,Bag filter fan for silo-2 bin venting 
1602RA1,Packing Plant,RAL for 1602FN01
1602BL1,Packing Plant,Root Blower for silo-2 Inside aeration 
1602BL1A,Packing Plant,Root Blower for silo-2 inside aeration 
1602BL2,Packing Plant,Root Blower for silo-2 inside aeration 
1602BL3,Packing Plant,Root Blower for silo-2 bin aeration 
1602BL3A,Packing Plant,Root Blower for silo-2 bin aeration (Stand By)
1602BL4,Packing Plant,Air slide blower for Silo Inside 1602 AS-1-8
1602BL4A,Packing Plant,Air slide blower for Silo Inside 1602 AS-1-8
1602BL5,Packing Plant,Air slide blower for Silo Inside 1602 AS-1-8
1702MG1,Packing Plant,Motorized gate for cement silo bin extraction air slide 
1702MG2,Packing Plant,Motorized gate for cement silo bin extraction air slide 
1702BL1,Packing Plant,Air slide blower for Air Slide 1702AS01
1702BL1A,Packing Plant,Air slide blower for Air Slide 1702AS01 (stand By)
1702BL2,Packing Plant,Air slide blower for Air Slide 1702AS01
1702BL3,Packing Plant,Air slide blower for 1702AS02
1702BL3A,Packing Plant,Air slide blower for 1702AS02
1702BL4,Packing Plant,Air slide blower for 1702AS03
1702MD1,Packing Plant,Packing plant Feed Elevator 2
1702AD1,Packing Plant,Auxiliary drive for bucket elevator 1704BE1
1702FN1,Packing Plant,Bag Filter for Bucket Elevator & air slide
1702RA1,Packing Plant,RAL for 1702FN01
1702FN2,Packing Plant,Bag filter for Packer 1 dedusting
1702RA2,Packing Plant,RAL for 1702FN02
1702FN3,Packing Plant,Bag filter for Packer 1 auxiliary dedusting
1702RA3,Packing Plant,RAL for 1702FN03
1702DG1,Packing Plant,Motorized diverter 
1702BL5,Packing Plant,Air Slide Blower for 1702AS03
1702BL5A,Packing Plant,Air Slide Blower for 1702AS03
1702VS1,Packing Plant,Vibrating screen 
1705MG1,Packing Plant,Motorized gate for cement silo bin extraction air slide 
1705BL1,Packing Plant,Air Slide Blower for 1705AS01
1705BL1A,Packing Plant,Air Slide Blower for 1705AS01
1702BL6,Packing Plant,Root blower for Packing Plant Bin aeration
1702PK1,Packing Plant,packer impeller drive motor with VFD
1702BC1,Packing Plant,Radial Belt Conveyor 
1702BC2,Packing Plant,Belt Conveyor 
1702BC3,Packing Plant,Tangential Belt Conveyor 
1702CRC1,Packing Plant,Curve roller Conveyor (roller table)
1702BC4,Packing Plant,Belt Conveyor 
1702BD1,Packing Plant,Bag Diverter
1702BD2,Packing Plant,Bag Diverter
1702BD3,Packing Plant,Bag Diverter
1702BD4,Packing Plant,Bag Diverter
1702BD5,Packing Plant,Bag Diverter
1702BD6,Packing Plant,Bag Diverter
1702BD7,Packing Plant,Bag Diverter
1702BD8,Packing Plant,Bag Diverter
